
 id 	name 	crosscomb 	orig 	year 	breeder c id 	name 	crosscomb 	orig 	year 	breeder code 	breeder 	reference
3235 	 find progeny of FRUHE WEISSE BULLOWER       FRUHE WEISSE BULLOWER 		 GER 	<1889 			6
3236 	 find progeny of FRUHE WILTSCHAUER       FRUHE WILTSCHAUER 	BURKNERS FRUHESTE seedling 	 GER 	<1927 			
3237 	 find progeny of FRUHE ZWIEBEL       FRUHE ZWIEBEL 	GELBFLEISCHIGE SACHSISCHE ZWIEBELKARTOFFEL x EUREKA 	 GER 	<1889 			6
3232 	 find progeny of FRUHESTE DELIKATESS       FRUHESTE DELIKATESS 	DUKE OF YORK x ROSAFOLIA 	 GER 	1935 		NORDOST SAATEN 	2/54-57
3233 	 find progeny of FRUHESTE LANGE WEISSE SECHSWOC       FRUHESTE LANGE WEISSE SECHSWOC 		 USA 	<1889 			6
3238 	 find progeny of FRUHGOLD       FRUHGOLD 	INDUSTRIE x HINDENBURG 	 GER 	1931 		RADDATZ 	4 21
3239 	 find progeny of FRUHGOLD       FRUHGOLD 		 BRD 	2004 		SAATZUCHTWIRTSCHAFT FIRLBECK KG 	
3240 	 find progeny of FRUHKARTOFFEL NR. 17       FRUHKARTOFFEL NR. 17 	ALMA x GEHEIMRAT THIEL 	 GER 	<1927 			
3241 	 find progeny of FRUHMOLLE       FRUHMOLLE 	ASCHE 118 x JUBEL 	 GER 	1931 		ASCHE-SAATZUCHT 	2/54-62 12/36-57 15
3242 	 find progeny of FRUHNUDEL       FRUHNUDEL 	BRA 4 x KNEHDENER 45 	 GER 	1941 		KNEHDENER PFLANZENZUCHT 	2/54-57 15
3243 	 find progeny of FRUHPERLE       FRUHPERLE 	DUKE OF YORK x ROTE MAUSE 	 BRD 	1946 		ASCHE-SAATZUCHT 	2/54-62 12/51-53 15
3244 	 find progeny of FRUKA       FRUKA 	FRUHBOTE x AMSEL 	 DDR 	1967 	LI. 4987/54 		2/69-75
3245 	 find progeny of FRUMOASA       FRUMOASA 	HEIDRUN x MANUELA 	 ROM 	1999 			
3246 	 find progeny of FUEGO       FUEGO 	ASVA x G83TT047006 	 FRA 		G95TT236007 	GERMICOPA SA 	
3247 	 find progeny of FUEGUINA       FUEGUINA 	Von Moreau seedling x MENSA 	 CHL 	1983 		INIA 	
3248 	 find progeny of FUGA       FUGA 	LORI x 231/57 	 BRD 	1973 	3886/64 	RAGIS 	2/73
3249 	 find progeny of FUGENMARU       FUGENMARU 	ATLANTIC x P-7 	 JAP 	1997 	T 8967-13 		
9602 	 find progeny of FUKE 212       FUKE 212 	YANZI x KEXIN 2 	 CHN 			FUJIAN ACADEMY OF AGRICULTURAL SCIENCES 	
9600 	 find progeny of FUKE 76       FUKE 76 	BASHU 9 x KATAHDIN 	 CHN 			FUJIAN ACADEMY OF AGRICULTURAL SCIENCES 	
3250 	 find progeny of FUNDY       FUNDY 	KESWICK x USDA 96-56 	 CAN 	1958 	F 503 	CANADIAN DEPARTMENT OF AGRICULTURE, FREDERICTON, NEW BRUNSWICK 	2/69-85 7/60 13/91-93
3251 	 find progeny of FURAHA       FURAHA 	ATLANTIC x 7XY.1 	 KEN 			CIP 	
3252 	 find progeny of FURIA       FURIA 	G88TT270.004 x FLORIJN 	 FRA 	2017 	G05SC266006 	GERMICOPA SA 	
3253 	 find progeny of FURORE       FURORE 	RODE STAR x ALPHA 	 HOL 	1930 		FRIESE MIJ. VAN LANDBOUW 	2/54-91 4 12/30-80 15 20 21
3254 	 find progeny of FURST BISMARCK       FURST BISMARCK 	BISMARCK synonym 	  				6
3255 	 find progeny of FURSTENKRONE       FURSTENKRONE 	KONIGIN CAROLA x CYCLOP 	 GER 	1905 			
3256 	 find progeny of FURSTENWALDER       FURSTENWALDER 	DABER x ? 	 GER 	<1920 			
3257 	 find progeny of FURSTIN HATZFELD       FURSTIN HATZFELD 	EARLY SUNRISE x WILHELM KORN 	 GER 				
3258 	 find progeny of FUTURA       FUTURA 	AGRIA x MORENE 	 HOL 	1998 	YP 89-197 	IJSSELMEERPOLDERS BV 	12/03-07
3260 	 find progeny of FYF85       FYF85 	H-5 x SPUNTA 	 USA 				
9530 	 find progeny of FYONE       FYONE 	STAYER x ATHLETE 	 DEN 	2023 	PL 11-0111 	AKV LANGHOLT 	
3261 	 find progeny of FYSHENKORN       FYSHENKORN 		  	<1946 			20
3281 	 find progeny of G 1077       G 1077 	DIJKHUIS 49-2-41 synonym 	 HOL 				
3282 	 find progeny of G 1189B(13)       G 1189B(13) 	USDA 41956 x KATAHDIN 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3283 	 find progeny of G 1769B(10)       G 1769B(10) 	CPC 979 (phu) x G 955(36) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3284 	 find progeny of G 1769B(44)       G 1769B(44) 	CPC 979 (phu) x G 955(36) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3285 	 find progeny of G 1960A(14)       G 1960A(14) 	G 1769B(10) x G 1769B(44) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3263 	 find progeny of G 20/26       G 20/26 	K 78/8 x MARIS PIPER 	 GB 			PLANT BREEDING INSTITUTE, CAMBRIDGE 	
3264 	 find progeny of G 20/33       G 20/33 	K 78/8 x MARIS PIPER 	 GB 			PLANT BREEDING INSTITUTE, CAMBRIDGE 	
3287 	 find progeny of G 2074C(28)       G 2074C(28) 	ROSLIN RIVIERA x MPI 44.1016/10 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3286 	 find progeny of G 2074C(75)       G 2074C(75) 	ROSLIN RIVIERA x MPI 44.1016/10 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3288 	 find progeny of G 2286A(9)       G 2286A(9) 	G 1960A(14) x G 1189B(13) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3289 	 find progeny of G 2415B(23)       G 2415B(23) 	G 2286A(9) x DR. McINTOSH 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3269 	 find progeny of G 254       G 254 	GINEKE dihaploid 	 HOL 			INSTITUUT VOOR PLANTENVEREDELING 	
3290 	 find progeny of G 2673(63)       G 2673(63) 	G 2074C(28) x C68 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3291 	 find progeny of G 2839(17)       G 2839(17) 	G 2415B(23) x 2288A(2) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3292 	 find progeny of G 2857       G 2857 	SCHRAGE 496 synonym 	 HOL 				
3293 	 find progeny of G 3014       G 3014 	PH 112 x SASKIA 	 HOL 			INSTITUUT VOOR PLANTENVEREDELING 	
3294 	 find progeny of G 4131(6)       G 4131(6) 	G 2839(17) x PENTLAND DELL 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3270 	 find progeny of G 414(64)       G 414(64) 	PEPO x SOUTHESK 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3295 	 find progeny of G 4369(44)       G 4369(44) 	G 2673(63) x PENTLAND DELL 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3271 	 find progeny of G 440-6       G 440-6 	BLANCA x USDA B 4987-34 	 CAN 			UNIVERSITY OF GUELPH 	
3296 	 find progeny of G 5833(5)       G 5833(5) 	G 4131(6) x G 4369(44) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3272 	 find progeny of G 597-21       G 597-21 	I 801-10 x NORGLEAM 	 CAN 			UNIVERSITY OF GUELPH 	
3297 	 find progeny of G 6032-2       G 6032-2 	NORGLEAM x FG 2500-8 	 CAN 			UNIVERSITY OF GUELPH 	
3273 	 find progeny of G 610-1R       G 610-1R 	CAROTA (phu) x KATAHDIN dihaploid 	 CAN 			UNIVERSITY OF GUELPH 	
3274 	 find progeny of G 614A(8)       G 614A(8) 	CPC 51A (mcd) x phu 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3298 	 find progeny of G 6324-6R       G 6324-6R 	G 610-1R x G 597-21 	 CAN 			UNIVERSITY OF GUELPH 	
3299 	 find progeny of G 6422-1       G 6422-1 	RUSSET BURBANK x NORGLEAM 	 CAN 			UNIVERSITY OF GUELPH 	
3300 	 find progeny of G 6457-2R       G 6457-2R 	VIKING x PICHA 177-13R 	 CAN 			UNIVERSITY OF GUELPH 	
3309 	 find progeny of G 65103       G 65103 	USW 5289-2 x YEMA DE HUEVO (phu) 	 CAN 		diploid 	UNIVERSITY OF GUELPH 	
3310 	 find progeny of G 65139       G 65139 	rap x spg 	 CAN 		diploid 	UNIVERSITY OF GUELPH 	
3301 	 find progeny of G 6515-2       G 6515-2 	KENNEBEC x MPI 49.540/2 	 CAN 			UNIVERSITY OF GUELPH 	
3302 	 find progeny of G 6521-4RY       G 6521-4RY 	ND 4524-7R x G 6324-6R 	 CAN 			UNIVERSITY OF GUELPH 	
3303 	 find progeny of G 6652       G 6652 	LENAPE x G 6032-2 	 CAN 			UNIVERSITY OF GUELPH 	
3304 	 find progeny of G 6711       G 6711 	G 6422-1 x NOOKSACK 	 CAN 			UNIVERSITY OF GUELPH 	
3305 	 find progeny of G 6743-5       G 6743-5 	G 65139 x G 65103 	 CAN 		diploid 	UNIVERSITY OF GUELPH 	
3275 	 find progeny of G 675       G 675 	MONONA x LENAPE 	 CAN 			UNIVERSITY OF GUELPH 	
3306 	 find progeny of G 6798       G 6798 	WRF 59 x WRF 123 	 CAN 			UNIVERSITY OF GUELPH 	
3311 	 find progeny of G 68211       G 68211 	G 675 x G 6515-2 	 CAN 			UNIVERSITY OF GUELPH 	
3312 	 find progeny of G 68257       G 68257 	G 6798 x CHAUCHA NEGRA 143 (phu) 	 CAN 			UNIVERSITY OF GUELPH 	
3313 	 find progeny of G 68263       G 68263 	G 6711 x (CPC 1673 (adg) x CPC 2201 (adg)) 	 CAN 			UNIVERSITY OF GUELPH 	
3307 	 find progeny of G 6942       G 6942 	LENAPE x G 68257 	 CAN 			UNIVERSITY OF GUELPH 	
3276 	 find progeny of G 696       G 696 	G 6457-2R x G 68263 	 CAN 			UNIVERSITY OF GUELPH 	
3308 	 find progeny of G 7063       G 7063 	G 696 x G 6942 	 CAN 			UNIVERSITY OF GUELPH 	
3277 	 find progeny of G 865       G 865 	ENGELUM DD 971 synonym 	 HOL 				
3278 	 find progeny of G 874       G 874 	ENGELUM DD 996 synonym 	 HOL 				
3279 	 find progeny of G 955(36)       G 955(36) 	CPC 979 (phu) x G 614A(8) 	 GB 			SCOTTISH PLANT BREEDING STATION 	
3280 	 find progeny of G 979       G 979 	WP 49-348 synonym 	 HOL 				
3267 	 find progeny of G.114       G.114 	BRAVO x ALPHA 	 HOL 			STICHTING VOOR PLANTENVEREDELING 	
3262 	 find progeny of G.15       G.15 	TANJA x F.76 	 HOL 			STICHTING VOOR PLANTENVEREDELING 	
3265 	 find progeny of G.32       G.32 	F.78 x S 62-7-266 	 HOL 			STICHTING VOOR PLANTENVEREDELING 	
3266 	 find progeny of G.71       G.71 	F.93 x DESIREE 	 HOL 			STICHTING VOOR PLANTENVEREDELING 	
3268 	 find progeny of G165-9       G165-9 	F725-5 x pollenmixture 	 USA 			CORNELL UNIVERSITY 	
3314 	 find progeny of GABI       GABI 	EVA x MARITTA 	 BRD 	1965 			2/69-71
3315 	 find progeny of GABI       GABI 	HEIDRUN x KORAL 	 POL 	2000 		POTATO RESEARCH INSTITUTE BONIN 	
3316 	 find progeny of GABRIELA       GABRIELA 	ALGODONA x CHOLA (adg) 	 ECU 	1982 			
3317 	 find progeny of GABRIELLA       GABRIELLA 	AR 85-103 x LUTETIA 	 AUT 	2001 	NO 91-2077 	NIEDER OSTERREICHISCHE SAATBAUGENOSSENSCHAFT 	
3318 	 find progeny of GABY       GABY 	(MPI 62.47/20 x VON ZWEHL 1061/1) x (MPI 62.47/20 x CERES0 	 BRD 	1989 	VON ZWEHL 2003/10 	F. VON ZWEHL 	2/91
3319 	 find progeny of GAEL       GAEL 	AGRIA x DONALD 	 GB 	2017 		STRATHMORE POTATOES LTD 	
3320 	 find progeny of GAHINGA       GAHINGA 	MURCA synonym (rua) 	  				
3321 	 find progeny of GAIANE       GAIANE 	G98TM008.003 x BLAUE SCHWEDEN 	 FRA 	2018 	G06TM002.011 	GERMICOPA SA 	
3322 	 find progeny of GALA       GALA 	2.6 720-86 x LEYLA 	 BRD 	2002 		NORIKA 	
3323 	 find progeny of GALACTICA       GALACTICA 	TORRIDON x PICASSO 	 IRL 	2003 	T1399/17, formerly c 	TEAGASC 	
9086 	 find progeny of GALANTE       GALANTE 	CHLOE x JUSTINE 	 FRA 	2007 		BRETAGNE PLANTS 	
9360 	 find progeny of GALENA RUSSET       GALENA RUSSET 	A 98083-9 x PREMIER RUSSET 	 USA 	2020 	A 03141-6 	USDA & UNIVERSITY OF IDAHO 	7/21
3324 	 find progeny of GALINA       GALINA 	(APTA x SCHWALBE) x (ORA x MPI 44.335/130) 	 DDR 	1974 			2/75-91
3325 	 find progeny of GALLIA       GALLIA 	OKH 78-766 x CONCURRENT 	 HOL 	1999 	RZ 87-169, formerly 	ZPC 	
3326 	 find progeny of GALLO       GALLO 	OBERARNBACHER FRUHE x seedling 	 BRD 	1958 		V. MOREAU 	2/62
3327 	 find progeny of GAMBRIA       GAMBRIA 	RONEA x BERBER 	 BRD 	1995 			
3328 	 find progeny of GAMMA       GAMMA 	OLYMPIA x NOVA 	 BRD 	1971 			2/71-77
3329 	 find progeny of GANDAWA       GANDAWA 	PS 110 x Z. 78.547/1274 	 POL 	2004 		POTATO RESEARCH INSTITUTE ZAMARTE 	
3330 	 find progeny of GANUSOVSKY       GANUSOVSKY 	BERLICHINGEN mutant 	 SU 	1939 		GRODNENSKER FORSCHUNGSSTATION 	
3331 	 find progeny of GAOYUAN 4       GAOYUAN 4 	MIRA x DUOZIBAI 	 CHN 				
3332 	 find progeny of GAOYUAN 5       GAOYUAN 5 	724 x SHENGYANWO 	 CHN 				
9545 	 find progeny of GARANCE       GARANCE 	VALERY x RED FANTASY 	 FRA 	2019 		SIPRE/STATION DE RESERCH DU COMITE NORD 	
3334 	 find progeny of GARANT       GARANT 	502520-20 x SINTEZ 	 BLR 				
3333 	 find progeny of GARANT       GARANT 	CEB 67-180-21 x REMNO 	 HOL 	1987 	CEB 73-157-34 	CEBECO 	2/88
3335 	 find progeny of GARANT       GARANT 		 BRD 	2002 		SAKA-RAGIS 	
3336 	 find progeny of GARDEN FAVOURITE       GARDEN FAVOURITE 	unknown 	 GB 	1911 			3 (appendix III)
3337 	 find progeny of GARED       GARED 	DESIREE x ROESLAU 	 ROM 	2009 			
3338 	 find progeny of GARI       GARI 	ACKERSEGEN x AQUILA 	 BEL 	1958 		STATION DE RECHERCHES DE LÉTAT POUR L'AMELIORATION DE LA POMME DE TERRE 	2/62-73
3339 	 find progeny of GARIBALDI       GARIBALDI 	ZPC 67 A 1 x ZPC 63-94 	 HOL 		ZPC 73 G 198 	ROPTA-ZPC 	
3340 	 find progeny of GARNET CHILI       GARNET CHILI 	ROUGH PURPLE CHILI seedling 	 USA 	1857 		GOODRICH 	1 6 9/46,51
3341 	 find progeny of GART       GART 	SULEV x NOVINKA 	 SU 	1990 			
3342 	 find progeny of GARTNER       GARTNER 		 GB? 	<1946 			20
3343 	 find progeny of GASORE       GASORE 	GRACILIA x SORAYA 	 BEL 	1996 			
3344 	 find progeny of GATCINSKY       GATCINSKY 	328-48 x PRIEKULSKY RANNY 	 SU 	1969 			2/71-81
3345 	 find progeny of GATSBY       GATSBY 	SAXON x VALOR 	 GB 	2013 		CYGNET POTATO BREEDERS LTD. 	
3346 	 find progeny of GAUDI       GAUDI 	SYLVANA x CARRERA 	 HOL 	2015 	STT 04-2756 	STET HOLLAND BV 	
3347 	 find progeny of GAUJA       GAUJA 	LAWA x 10792.2 	 SU 	1978 		PRIEKULI PLANT BREEDING STATION 	
3348 	 find progeny of GAUMAISE       GAUMAISE 	ROSA x ROSA 	 BEL 	1955 		STATION DE RECHERCHES DE LÉTAT POUR L'AMELIORATION DE LA POMME DE TERRE 	2/57-85
3349 	 find progeny of GAUNA       GAUNA 	ERNTEDANK x KATAHDIN 	 ESP 	1980 			see AUREA
3350 	 find progeny of GAUNA AMARILLA       GAUNA AMARILLA 	ALTGOLD synonym (esp) 	  				
3351 	 find progeny of GAUNA BLANCA       GAUNA BLANCA 	DUKE OF KENT synonym (esp) 	  				21
3352 	 find progeny of GAWON       GAWON 	NAMSEO x KONAFUBUKI 	 SKO 	1999 			
9193 	 find progeny of GAYA       GAYA 	MADELEINE x JELLY 	 HOL 		YP 10-182 	IJSSELMEERPOLDERS BV 	
3353 	 find progeny of GAZELLE       GAZELLE 	92T138.52 x ADORA 	 FRA 	2013 	152.01.1 	GROCEP 	
3354 	 find progeny of GE 77-154       GE 77-154 	52/72/2206 x SIRCO 	 HOL 				
3355 	 find progeny of GE 82-961       GE 82-961 	NENA x BM 608-78 	 HOL 				
3356 	 find progeny of GE 86-14       GE 86-14 	ROPTA E 1048 x GLORIA 	 HOL 				
3357 	 find progeny of GEANTE BLEUE       GEANTE BLEUE 	BLAUE RIESEN synonym (fra) 	  				
3358 	 find progeny of GEELBLOM       GEELBLOM 	MAJESTIC x JAUNE D'OR 	 HOL 	1940 	BOOT/RIETSEMA A 648 	VER. PROEFTUINSCHOOL HOORN (PGV) 	2/54-62 12/40-44
3359 	 find progeny of GEERT       GEERT 	EUREKA x HAMBURGER EIER 	 HOL 	<1913 		K.L. DE VRIES 	22
3360 	 find progeny of GEERT       GEERT 	MUNSTERSEN x JAUNE D'OR 	 HOL 	<1950 			
3361 	 find progeny of GEHEIMRAT WALTER       GEHEIMRAT WALTER 	INDUSTRIE x BOHM 155/06 	 GER 	1919 			
3362 	 find progeny of GEISHA       GEISHA 	VON KAMEKE 55.727/53 x MPI 4235 	 BRD 	1965 			2/69-71
3363 	 find progeny of GELBE SPEISE       GELBE SPEISE 	ACKERSEGEN x FLAVA 	 GER 				
3364 	 find progeny of GELBFLEISCHIGE SACHSISCHE ZWIE       GELBFLEISCHIGE SACHSISCHE ZWIE 		 GER 	<1850 			6
3365 	 find progeny of GELBFLEISCHIGE SPEISE       GELBFLEISCHIGE SPEISE 	EARLY PURITAN x WILHELM KORN 	 GER 				
3366 	 find progeny of GELBLING       GELBLING 	POET x OLYMPIA 	 BRD 	1970 			2/71-79
3367 	 find progeny of GELDA       GELDA 	HANSA x seedling 	 BRD 	1973 			2/73-81
3368 	 find progeny of GELDERSE BLAUWE       GELDERSE BLAUWE 	ZEEUWSE BLAUWE synonym 	  				
3369 	 find progeny of GELDERSE GEKKEN       GELDERSE GEKKEN 	unknown 	 HOL 	1819 			
3370 	 find progeny of GELDERSE MUIZEN       GELDERSE MUIZEN 	BINTJE synonym 	  				
3371 	 find progeny of GELDERSE RODE       GELDERSE RODE 	unknown 	 HOL 				2/54-91
3372 	 find progeny of GELKARAGIS       GELKARAGIS 		 GER 				2/57-85
3377 	 find progeny of GEM RUSSET       GEM RUSSET 	A 77182-1 x RUSSET NORKOTAH 	 USA 	2000 	A 8495-1 		7/02
3373 	 find progeny of GEMCHIP       GEMCHIP 	BR 5960-9 x ND 5737-3 	 USA 	1989 	BR 7093-24 	USDA & UNIVERSITY OF IDAHO 	2/91 7/91 13/91-93
3374 	 find progeny of GEMINI       GEMINI 	ATLEET x DIJKHUIS 49-2-41 	 HOL 	1964 	VBB 57-39 	VEENKOLONIALE BOERENBOND 	2/69-71
3375 	 find progeny of GEMMA       GEMMA 	(EDDA x INDUSTRIE seedling) x POLANIN 	 GER 	1942 	LEMBKE 32/198 		
3376 	 find progeny of GEMME       GEMME 	URGENTA x AM 66-42 	 HOL 	1995 	FOBEK 82-70-8 		
3378 	 find progeny of GEMSON       GEMSON 	85.C.4D.8 x MARIS PEER 	 GB 	2008 		SCRI 	
3379 	 find progeny of GEMSTAR RUSSET       GEMSTAR RUSSET 	GEM RUSSET x A 8341-5 	 USA 	2004 	A 9014-2 	UNIVERSITY OF IDAHO 	7/06
3380 	 find progeny of GENERAL       GENERAL 	PAUL KRUGER mutant 	 GB 	<1946 			3 20
3381 	 find progeny of GENESEE       GENESEE 	M 348-45 x KATAHDIN 	 USA 	1992 	A 9-38, NY 78 	CORNELL UNIVERSITY 	7/93 13/93
3382 	 find progeny of GEORGE TEMPLE       GEORGE TEMPLE 	TURNER'S UNION ROUND x SHUTFORT 	 GB 	<1875 			
3383 	 find progeny of GEORGINA       GEORGINA 	L 96/225/309 x E 96/22/53 	 BRD 	2011 	E 02/135/23 	EUROPLANT PFLANZENZUCHT GMBH 	
3384 	 find progeny of GERLANDA       GERLANDA 	KA 95-1977 x KA 95-2011 	 HOL 	2009 	KA 1999-5648 	AVERIS SEEDS 	
3385 	 find progeny of GERLINDE       GERLINDE 	CAPELLA synonym 	  				
3386 	 find progeny of GERMAN BUTTERBALL       GERMAN BUTTERBALL 	unknown 	 GER 				
3387 	 find progeny of GEROI       GEROI 	HERO (ger) synonym (su) 	  				
9493 	 find progeny of GERONA       GERONA 	BELANA x GALA 	  		BS 10-42-17 		
9534 	 find progeny of GERONIMO       GERONIMO 	KIKKO x CAESAR 	 IRL 	2023 	T6943/29 	TEAGASC 	
3388 	 find progeny of GERUNDE       GERUNDE 	CAPELLA synonym (ddr) 	  				
3389 	 find progeny of GERVIOLINE       GERVIOLINE 	G94TP013008 x FELSINA 	 FRA 	2011 		GERMICOPA SA 	
3390 	 find progeny of GESA       GESA 	STEFFI x TAIGA 	 BRD 	1984 			2/85-91
3391 	 find progeny of GHIMBASAN       GHIMBASAN 	MERKUR x ALPHA 	 ROM 	1968 			
3392 	 find progeny of GIDEON       GIDEON 	KA 54-57 x PROFIJT 	 HOL 	1963 	KA 57-518 	KARNA 	2/69
3393 	 find progeny of GIELEN       GIELEN 	JAUNE D'OR synonym (hol) 	  				
3394 	 find progeny of GIEWONT       GIEWONT 	WISLA x BRA 9089 	 POL 	1955 		IHAR 	2/62-81
3395 	 find progeny of GIGANT       GIGANT 	HINDENBURG x PROFESSOR GISEVIUS 	 GER 	1938 		NORDOST SAATEN 	
3396 	 find progeny of GIGANT       GIGANT 		 HOL 	1971 	OLDENBURGER 63-375 	J. OLDENBURGER 	
3397 	 find progeny of GIGANT       GIGANT 	ELVIRA x AM 66-42 	 HOL 	1987 	DUURSEMA 73-63 	E. DUURSEMA 	2/88-91 12/87-89
3398 	 find progeny of GIGANTIC       GIGANTIC 	unknown 	 GB 	1924 		A. FINDLAY 	3 20
3399 	 find progeny of GIKUNGU       GIKUNGU 	382134.26 x I 1039 	 RUA 	1992 	387233,24 	CIP 	
3400 	 find progeny of GILDA       GILDA 	SASKIA x SITTA 	 DDR 	1977 			2/77
3401 	 find progeny of GILFORD       GILFORD 	DESIREE x MARIS PIPER 	 GB 	1987 	L 2658/2179 		2/88
3402 	 find progeny of GINA       GINA 	LAURA x MIRANDA 	 AUT 	1988 		NIEDER OSTERREICHISCHE SAATBAUGENOSSENSCHAFT 	2/88-91
3403 	 find progeny of GINEKE       GINEKE 	ULTIMUS x RECORD 	 HOL 	1950 	LOMAN 391 	S. LOMAN 	2/54-88 12/50-78 15
3404 	 find progeny of GIOCONDA       GIOCONDA 	VIVALDI x CARRERA 	 HOL 	2014 	VDZ 99-188 	P.J. & F.P. VAN DER ZEE 	
3405 	 find progeny of GIPSY       GIPSY 	VK 66.273 x LENNON 7104.1 	 FRA 	1984 		SOCIETE L. CLAUSE ET UNICOPA 	2/85-91 24/84-86
3406 	 find progeny of GISELE       GISELE 	1180 D 113 x 1314 G1 	  				
3407 	 find progeny of GITTE       GITTE 	W 8681/255 x W 6033/501 	 BRD 	1974 			2/75-79
3408 	 find progeny of GLACIER FRYER       GLACIER FRYER 	AO 82281-1 x RANGER RUSSET 	 CAN 	2008 		COLORADO STATE UNIVERSITY & AAC LETHBRIDGE RESEARCH CENTER 	
3409 	 find progeny of GLADA       GLADA 	PARNASSIA x MONTANA 	 POL 	1994 			
3410 	 find progeny of GLADBLAADJE       GLADBLAADJE 	unknown 	 HOL 	<1940 			
3411 	 find progeny of GLADIATOR       GLADIATOR 	unknown 	 GB 	1914 		R.W. PINNEY 	3 (appendix III) 20
3412 	 find progeny of GLADIATOR       GLADIATOR 	USDA B 5281-1 x VTN 62-33-3 	 NZL 	1995 	1308-66 	NEW ZEALAND INSTITUTE FOR CROP & FOOD RESEARCH LIMITED 	
3413 	 find progeny of GLADSTONE       GLADSTONE 	GREAT SCOT x (ARRAN CHIEF x MAJESTIC) 	 GB 	1932 		J. WATSON 	2/54-71,75-81 12/38-40 15 20
3414 	 find progeny of GLADSTONE       GLADSTONE 	ARRAN CHIEF x (MAJESTIC x GREAT SCOT) 	 GB 	1932 		J. WATSON 	2/54-71,75-81 12/38-40 15 20
3415 	 find progeny of GLAMIS       GLAMIS 	MARIS PEER x 3146A(3) 	 GB 	1992 	12721AE(14) 	SCRI 	
3416 	 find progeny of GLASGOW FAVOURITE       GLASGOW FAVOURITE 	unknown 	 GB 	<1900 			20
3417 	 find progeny of GLASSEL BEAUTY       GLASSEL BEAUTY 	unknown 	 GB 	<1900 			20
3418 	 find progeny of GLEASON       GLEASON 	SEED synonym (usa) 	  				6
3420 	 find progeny of GLEN BLUE       GLEN BLUE 		  	<1946 			20
3422 	 find progeny of GLEN ILAM       GLEN ILAM 	CATRIONA x KATAHDIN 	 NZL 	1946 			2/79-91 14
3419 	 find progeny of GLENALMOND       GLENALMOND 	unknown 	 GB 	<1900 			20
3421 	 find progeny of GLENCOE       GLENCOE 	unknown 	 GB 	<1900 			20
3423 	 find progeny of GLENMEER       GLENMEER 	NY ABX/6 x REDDICK 1152 	 USA 	1946 	NY DAB-? 	CORNELL UNIVERSITY 	1 7/50
3424 	 find progeny of GLENNA       GLENNA 	10223(7) x 10300(13) 	 GB 	1987 	12288AF(12) 	SCRI 	2/88
3425 	 find progeny of GLENROE       GLENROE 	DUNBAR ROVER x GINEKE 	 IRL 	1987 	OP 3439/2 	OAKPARK INSTITUTE 	
3426 	 find progeny of GLENWOOD RED       GLENWOOD RED 	N637-6 x N1653-7 	 CAN 	2004 		AAC ST. JOHNS RESEARCH CENTER 	
3427 	 find progeny of GLIMMENAARS       GLIMMENAARS 		 HOL 	1906 		K.R. VELTHUIS 	
3428 	 find progeny of GLIMMENER GELEN       GLIMMENER GELEN 		 HOL 	1909 		K.R. VELTHUIS 	
3429 	 find progeny of GLOBE       GLOBE 	Y 66-13-636 x AM 66-42 	 DEN 				
3431 	 find progeny of GLORIA       GLORIA 	landrace x UNICA 	 SWE 	1933 			
3432 	 find progeny of GLORIA       GLORIA 	ALPHA x BATO 	 HOL 	1937 	G 42 	P. SNEEUW 	2/54-62 12/38-57
3430 	 find progeny of GLORIA       GLORIA 	AMEX x FELDESLOHN 	 BRD 	1972 	6330/1145 	SAATZUCHT SOLTAU-BERGEN 	2/73-91 12/74-04 16/96-98 17/97-03
9421 	 find progeny of GLORIETTA       GLORIETTA 		 BRD 	2012 	B 04/151/88 	BOHM-NORDKARTOFFEL AGRARPRODUCTION OHG 	
3433 	 find progeny of GLORIOSA       GLORIOSA 		 GER 	<1926 		VON KAMEKE 	
3434 	 find progeny of GLOSS ROGUE       GLOSS ROGUE 	unknown 	 GB 	<1946 			20
3435 	 find progeny of GLOUCHESTER KIDNEY       GLOUCHESTER KIDNEY 		 GB 	<1889 			6
3436 	 find progeny of GLUCKAUF       GLUCKAUF 	PARNASSIA x FURSTENKRONE 	 GER 	1923 			
3437 	 find progeny of GLUCKSPILZ       GLUCKSPILZ 	BRA-seedling x 313 	 GER 	1940 		V. ZITZEWITZSCHE SAATZUCHTWIRTSCHAFT 	
3438 	 find progeny of GOBIA       GOBIA 	ERDGOLD synonym (esp) 	  				21
